2021.konvens-1.1,The Impact of Word Embeddings on Neural Dependency Parsing,2021,-1,-1,2,0.0,5535,benedikt adelmann,Proceedings of the 17th Conference on Natural Language Processing (KONVENS 2021),0,0,0.0,0.0
2020.lrec-1.292,{E}ye4{R}ef: A Multimodal Eye Movement Dataset of Referentially Complex Situations,2020,-1,-1,5,0.0,6056,ozge alacam,Proceedings of the 12th Language Resources and Evaluation Conference,0,0,0.0,0.0
W18-6444,Translation of Biomedical Documents with Focus on {S}panish-{E}nglish,2018,-1,-1,2,1.0,27723,mirelastefania duma,Proceedings of the Third Conference on Machine Translation: Shared Task Papers,0,0,0.0,0.0
W18-6460,The Benefit of Pseudo-Reference Translations in Quality Estimation of {MT} Output,2018,0,1,2,1.0,27732,melania duma,Proceedings of the Third Conference on Machine Translation: Shared Task Papers,0,0,0.0,0.0
W18-3005,Text Completion using Context-Integrated Dependency Parsing,2018,0,0,3,0.0,17255,amr salama,Proceedings of The Third Workshop on Representation Learning for {NLP},0,0,1.054435720012476,-0.5433854697590983
S18-2006,Graph Algebraic {C}ombinatory {C}ategorial {G}rammar,2018,-1,-1,2,0.0,25272,sebastian beschke,Proceedings of the Seventh Joint Conference on Lexical and Computational Semantics,0,0,0.0,0.0
L18-1567,"Incorporating Contextual Information for Language-Independent, Dynamic Disambiguation Tasks",2018,0,1,3,0.0,17256,tobias staron,Proceedings of the Eleventh International Conference on Language Resources and Evaluation ({LREC} 2018),0,0,-0.031362483355824,-0.032453646393453
W17-4754,Automatic Threshold Detection for Data Selection in Machine Translation,2017,17,1,2,1.0,27723,mirelastefania duma,Proceedings of the Second Conference on Machine Translation,0,0,0.4034183663560753,-0.4739533354879104
W17-4762,{UHH} Submission to the {WMT}17 Quality Estimation Shared Task,2017,17,0,2,1.0,27732,melania duma,Proceedings of the Second Conference on Machine Translation,0,0,0.0,0.0
W17-4766,{UHH} Submission to the {WMT}17 Metrics Shared Task,2017,19,1,2,1.0,27732,melania duma,Proceedings of the Second Conference on Machine Translation,0,0,0.0,0.0
S17-2024,{SEF}@{UHH} at {S}em{E}val-2017 Task 1: Unsupervised Knowledge-Free Semantic Textual Similarity via Paragraph Vector,2017,0,0,2,1.0,27723,mirelastefania duma,Proceedings of the 11th International Workshop on Semantic Evaluation ({S}em{E}val-2017),0,0,-0.18366893218792057,-0.13180896227429156
W16-2331,Data Selection for {IT} Texts using Paragraph Vector,2016,23,5,2,1.0,27723,mirelastefania duma,"Proceedings of the First Conference on Machine Translation: Volume 2, Shared Task Papers",0,0,0.18602794150012567,-0.25320349094068173
