W19-5118,Evaluating Automatic Term Extraction Methods on Individual Documents,2019,0,0,3,0.0,23914,antonio vsajatovic,Proceedings of the Joint Workshop on Multiword Expressions and WordNet (MWE-WN 2019),0,0,-0.031362483355824,-0.032453646393453
W19-4405,Analysing Rhetorical Structure as a Key Feature of Summary Coherence,2019,0,0,1,1.0,23915,jan vsnajder,Proceedings of the Fourteenth Workshop on Innovative Use of NLP for Building Educational Applications,0,0,0.0,0.0
W19-3514,Preemptive Toxic Language Detection in {W}ikipedia Comments Using Thread-Level Context,2019,0,0,2,1.0,1116,mladen karan,Proceedings of the Third Workshop on Abusive Language Online,0,0,-0.013118986791051949,-2.652892983821806
S19-2172,{T}ake{L}ab at {S}em{E}val-2019 Task 4: Hyperpartisan News Detection,2019,0,0,6,0.0,25156,niko palic,Proceedings of the 13th International Workshop on Semantic Evaluation,0,0,-0.14602168573778465,-0.3430581493875257
W18-6211,Not Just Depressed: Bipolar Disorder Prediction on {R}eddit,2018,0,5,3,0.0,22657,ivan sekulic,"Proceedings of the 9th Workshop on Computational Approaches to Subjectivity, Sentiment and Social Media Analysis",0,0,-0.031362483355824,-0.032453646393453
W18-5427,Iterative Recursive Attention Model for Interpretable Sequence Classification,2018,35,0,2,1.0,15648,martin tutek,Proceedings of the 2018 {EMNLP} Workshop {B}lackbox{NLP}: Analyzing and Interpreting Neural Networks for {NLP},0,0,0.0,0.0
W18-5117,Cross-Domain Detection of Abusive Language Online,2018,0,3,2,1.0,1116,mladen karan,Proceedings of the 2nd Workshop on Abusive Language Online ({ALW}2),0,0,-0.031362483355824,-0.032453646393453
W18-4422,Combining Shallow and Deep Learning for Aggressive Text Detection,2018,0,5,3,0.0,28179,viktor golem,"Proceedings of the First Workshop on Trolling, Aggression and Cyberbullying ({TRAC}-2018)",0,0,-0.031362483355824,-0.032453646393453
W18-1112,{R}eddit: A Gold Mine for Personality Prediction,2018,-1,-1,2,0.0,1115,matej gjurkovic,"Proceedings of the Second Workshop on Computational Modeling of People{'}s Opinions, Personality, and Emotions in Social Media",0,0,0.0,0.0
S18-1135,{T}ake{L}ab at {S}em{E}val-2018 Task 7: Combining Sparse and Dense Features for Relation Classification in Scientific Texts,2018,0,0,4,0.0,28871,martin gluhak,Proceedings of The 12th International Workshop on Semantic Evaluation,0,0,-0.10212967559509863,-0.13643293347445828
S18-1192,{T}ake{L}ab at {S}em{E}val-2018 Task12: Argument Reasoning Comprehension with Skip-Thought Vectors,2018,0,1,4,0.0,4153,ana brassard,Proceedings of The 12th International Workshop on Semantic Evaluation,0,0,-0.14602168573778465,-0.3430581493875257
N18-2033,Lexical Substitution for Evaluating Compositional Distributional Models,2018,0,0,3,1.0,17079,maja buljan,"Proceedings of the 2018 Conference of the North {A}merican Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 2 (Short Papers)",0,0,-0.031362483355824,-0.032453646393453
W17-5210,Toward Stance Classification Based on Claim Microstructures,2017,0,2,2,1.0,28929,filip boltuvzic,"Proceedings of the 8th Workshop on Computational Approaches to Subjectivity, Sentiment and Social Media Analysis",0,0,-0.4164963964958969,-0.02848699130940175
W17-4201,Predicting News Values from Headline Text and Emotions,2017,14,0,2,0.0,17273,maria buono,Proceedings of the 2017 {EMNLP} Workshop: Natural Language Processing meets Journalism,0,0,-0.031362483355824,-0.032453646393453
W17-1727,Combining Linguistic Features for the Detection of {C}roatian Multiword Expressions,2017,10,0,2,1.0,17079,maja buljan,Proceedings of the 13th Workshop on Multiword Expressions ({MWE} 2017),0,0,0.0,0.0
W17-1403,A Preliminary Study of {C}roatian Lexical Substitution,2017,16,0,2,1.0,32046,domagoj alagic,Proceedings of the 6th Workshop on {B}alto-{S}lavic Natural Language Processing,0,0,0.0,0.0
W17-1409,Debunking Sentiment Lexicons: A Case of Domain-Specific Sentiment Classification for {C}roatian,2017,12,0,4,0.0,32049,paula gombar,Proceedings of the 6th Workshop on {B}alto-{S}lavic Natural Language Processing,0,0,-0.5652633232443589,0.6032607491384067
W17-1411,Comparison of Short-Text Sentiment Analysis Methods for {C}roatian,2017,25,0,2,0.0,32050,leon rotim,Proceedings of the 6th Workshop on {B}alto-{S}lavic Natural Language Processing,0,0,-0.4164963964958969,-0.02848699130940175
